140,CN,无锡市,,江苏无锡-江阴新一城,江苏省江阴市澄江中路新一城购物中心一楼LILY,0510-68170017,"120.30426,31.929459",
141,CN,无锡市,,江苏无锡-宜兴新东方,宜兴市人民中路216号新东方百货2楼LILY专柜,0510-87221686,"119.824036,31.370558",
142,CN,无锡市,,江苏无锡-宜兴万达,宜兴市宜城街道东虹路550号万达广场1033号 LILY专柜,0510-87022869,"119.847074,31.370912",
143,CN,无锡市,,江苏无锡-八佰伴,无锡市中山路168号无锡八佰伴4楼lily专柜,,"120.309153,31.577267",
144,CN,苏州市,,江苏苏州-石路国际,苏州石路国际3楼LILY专柜,0512-65830723,"120.608341,31.318137",1
145,CN,苏州市,,江苏-苏州一百,苏州人民路1381号2楼LILY专柜,13390884344,"120.627565,31.316529",
146,CN,苏州市,,江苏-苏州一百,苏州人民路1381号2楼LILY专柜,13390884344,"120.627565,31.316529",
147,CN,苏州市,,江苏苏州-常熟百盛,常熟市方塔街106号3楼lily专柜,,"120.74784,31.649821",
148,CN,苏州市,,江苏苏州-天虹,苏州园区苏雅路388号3楼LILY专柜,0512-62800423,"120.671045,31.321808",
149,CN,太仓市,,江苏太仓-专卖,江苏省太仓市人民南路95号 A103号 LILY,0512-53951978,"121.114864,31.451241",
150,CN,太仓市,,江苏-太仓万达,太仓市城厢镇人民南路95号103 LILY专柜,,"121.115277,31.451064",
151,CN,吴江市,,江苏吴江-正翔商业广场,江苏省吴江市松陵镇江兴西路469号正翔商业广场一楼1055 LILY女装,0512-82072628,"120.647229,31.175488",
152,CN,吴江市,,江苏盛泽-春之声,吴江市盛泽镇观音弄春之声商业广场Lily女装（已关店）,,"120.664616,30.9106",
153,CN,昆山市,,江苏-昆山百盛,昆山前进西路300号百盛购物中心lily专柜,,"120.961216,31.38847",
154,CN,瑞昌市,,江西-瑞昌联盛店,江西省瑞昌市赤乌中路联盛购物广场2楼LILY,,"115.670927,29.68161",
155,CN,南昌市,,江西南昌-中山路专卖,南昌中山路119号LILY女装店,86268396,"115.89783,28.68149",
156,CN,南昌市,,江西南昌-天虹,江西省南昌市中山路318号中山天虹3楼LILY专柜,86778371,"115.898558,28.681529",
157,CN,南昌市,,江西南昌-红谷天虹,江西省南昌市红谷滩新区丽景路口388号,83971392,"115.85905,28.68042",
158,CN,南昌市,,江西南昌-红谷滩联发,南昌市红谷滩新区绿茵路129号联发广场2楼lily专柜,83989252,"115.870326,28.695071",
159,CN,上饶市,,江西上饶-广丰街铺,江西省广丰县时代广场2栋113-114号lily专卖店,,"118.191801,28.442659",
160,CN,上饶市,,上饶-步行街专卖,江西省上饶市赣东北大道47号,,"117.977867,28.44919",
161,CN,上饶市,,上饶-洪客隆,江西省上饶市洪客隆商场三楼LILY专柜,,"117.974431,28.45233",
162,CN,新余市,,江西新余-步步高,江西省新余市胜利北路步步高购物广场3楼lily,,"114.945288,27.809873",
163,CN,宜春市,,江西-宜春步步高,江西省宜春市中山路步步高三楼LILY专柜,,"114.3999,27.811275",
164,CN,青岛市,,青岛-李沧万达LILY,青岛市李沧区巨峰路178号李沧万达广场2楼LILY专卖店,13325010870,"120.44161,36.17394",
165,CN,青岛市,,山东青岛-麦凯乐,青岛市市南区香港中路69号青岛麦凯乐3楼LILY专柜,13375583991,"120.409663,36.071403",
166,CN,青岛市,,山东青岛-黄岛麦凯乐,青岛市黄岛区长江中路228号黄岛麦凯乐2楼LILY专柜,13335061587,"120.196599,35.9603",
167,CN,青岛市,,山东青岛-台东利群LILY,青岛市市北区台东三路77号台东利群3楼LILY专柜,15318861833,"120.362713,36.088365",
168,CN,东营市,,山东东营-振华,东营市东营区振华商厦3楼,13505468748,"118.521544,37.467848",
169,CN,东营市,,山东东营-百货大楼,东营市东营区百货大楼4楼,18866479089,"118.498796,37.467002",
170,CN,济南市,,山东济南-万千,济南市经四路5号F3层,,"117.008568,36.66838",
171,CN,滨州市,,山东滨州-邹平银座,山东省滨州市邹平县邹平银座商城2楼,,"117.746877,36.887878",
172,CN,滨州市,,山东-滨州步行街,山东省滨州市新悦国际137号和138号,,"118.026201,37.38077",
173,CN,德州市,,山东德州-百货大楼,山东省 德州市 湖滨中大道118号 2 层,,"116.316119,37.450837",
174,CN,济宁市,,山东济宁-运城河LILY,山东省济宁市济宁运河城购物中心2楼,,"116.596494,35.413198",
175,CN,济宁市,,山东邹城-贵和,山东济宁市邹城县贵和购物中心2楼,,"116.597304,35.412481",
176,CN,临沂市,,山东临沂-桃园,山东省临沂市临沂桃园商厦3楼,,"118.341936,35.06649",
177,CN,临沂市,,山东-临沂苍山,临沂市苍山县宝庆商城1楼,,"118.077003,34.855506",
178,CN,淄博市,,山东-淄博张店步行街,山东省淄博市张店步行街,,"118.048602,36.821472",
179,CN,滕州市,,山东滕州-银座商城,山东省滕州市银座商城2楼,,"117.161182,35.088245",
180,CN,菏泽市,,山东菏泽-香格里拉步行街,山东省菏泽市菏泽香格里拉步行街1楼,,"115.470868,35.244614",
181,CN,泰安市,,山东泰安-中百LILY,山东省泰安市财源大街90号二层,,"117.131976,36.193883",
182,CN,兖州市,,山东兖州-贵和店,山东省兖州市建设路103号2层,,"116.829053,35.561571",
183,CN,龙口市,,山东烟台-龙口博商,龙口市东莱街道258号,15154557517,"120.535947,37.651917",
184,CN,寿光市,,山东潍坊-中百寿光,寿光市银海路17号中百大厦二楼女装LILY,5190896,"118.755847,36.885976",
185,CN,潍坊市,,山东潍坊-中百寿光,潍坊市胜利西街233号中百大厦三楼淑女装LILY,8396510,"119.112771,36.713944",
186,CN,潍坊市,,山东潍坊-中百胜利,潍坊市新华路与福寿街交叉路口中百大厦圣荣店三楼淑女装LILY,8465759,"119.15482,36.726748",
187,CN,威海市,,山东威海-华联,威海市环翠区新威路58号威海华联商厦四楼LILY,0631-5199608,"122.127796,37.509672",
188,CN,烟台市,,山东烟台振华购物中心,山东省烟台市芝罘区北大西街16号2楼lily专柜,0535-6582053,"121.395053,37.547934",
189,CN,烟台市,,山东烟台-莱山振华,山东省烟台市莱山区迎春大街253号莱山振华2层lily专柜,,"121.439278,37.460749",
190,CN,宁波市,,浙江宁波-世纪东方,宁波市江东区中山东路1083号世纪东方广场二楼,87139692,"121.600039,29.868012",
191,CN,宁波市,,宁波-鄞州万达,宁波市鄞州区万达广场1A-13,83050539,"121.552726,29.831719",
192,CN,宁波市,,宁波-江北万达,1A-15,83870250,"121.53689,29.922532",
193,CN,余姚市,,浙江余姚-金泰商厦,余姚市南滨江路168号金泰百货二楼LILY专柜,62733336,"121.163074,30.052096",
194,CN,余姚市,,浙江余姚-华联,余姚市新建路55号华联商厦二楼LILY专柜,62626515,"121.163213,30.055327",
195,CN,绍兴市,,绍兴-柯桥万达,柯桥万达广场室内步行街1017-1018号,0575-81190018,"120.516301,30.098593",
196,CN,绍兴市,,浙江绍兴-柯桥天虹,柯桥笛扬路富丽华大酒店对面天虹商场2楼,0575-81109760,"120.497204,30.090008",
197,CN,绍兴市,,浙江绍兴-世茂LILY,浙江省绍兴市胜利东路360号世贸广场1层,,"120.601205,30.010202",
198,CN,绍兴市,,浙江绍兴-润和杭大,绍兴市解放北路515号润和购物中心2F青春少女馆LILY,,"120.587245,30.004033",
199,CN,湖州市,,浙江湖州-星火百货,湖州市志成路9-11号星火百货三楼LILY专柜,2053578,"120.107323,30.871738",
200,CN,湖州市,,浙江湖州-长兴浙北,长兴县金陵北路258号长兴浙北大厦购物广场二楼LILY专柜,6127833,"119.910136,31.025667",
201,CN,湖州市,,浙江湖州-南浔浙北,浙江省湖州市南浔镇江南路73号世纪商城浙北大厦南浔店二楼LILY专柜,3876052,"120.426972,30.880327",
202,CN,嘉兴市,,浙江嘉兴-戴梦得,嘉兴市戴梦得2层LILY专柜（中山路与禾兴路交叉口）,,"120.768758,30.747242",
203,CN,嘉兴市,,浙江嘉兴-天虹,浙江省嘉兴市天虹百货LILY专柜,,"120.715012,30.768228",
204,CN,临海市,,浙江临海-中山专卖,浙江省临海市中山中路22号,,"120.177391,30.245015",
205,CN,金华市,,浙江浦江-新华东路专卖店,浙江省浦江县新华东路87号,,"119.89613,29.462963",
206,CN,上虞市,,浙江绍兴-上虞新大通,浙江省上虞市市民大道689号3楼LILY专柜,,"120.879709,30.038883",
207,CN,台州市,,椒江-耀达百货,台州市椒江区市府大街耀达百货3楼LILY专柜,,"121.436997,28.65776",
208,CN,台州市,,椒江-陆桥商城,台州市路桥新东方华联购物中心二楼LILY专柜,,"121.380324,28.584402",
209,CN,台州市,,浙江台州-锦盛购物,浙江台州玉环珠港镇广陵路与泰安路交汇口锦盛购物中心二楼lily专柜,,"121.238374,28.136183",
210,CN,桐乡市,,浙江桐乡-城河路LILY专卖,浙江省桐乡市城河路393号,0573-88211299,"120.556852,30.64016",
211,CN,温州市,,浙江温州-龙湾万达LILY,"温州龙湾区万达广场,龙湾永中街道永定路1188号",0577-55888388,"120.818162,27.92566",
212,CN,福州市,,福州-天虹,福州万象城天虹百货二楼LILY专柜,,"119.296793,26.07068",
213,CN,福州市,,福州-西洪路专卖,福州市鼓楼区西洪小区1#2#楼8#店,,"119.291574,26.091777",
214,CN,福州市,,福州-万千百货金融街店,关店,,,
